seedling_id,species_code,block,pot,position,sample_id,planting_notes,date_planted,date_sampled,age_days,native,exotic
2519,ECUR,C,C84,11,C84-11,NA,23/09/2016,13/12/2016,81,0,1
2520,ECUR,C,C84,12,C84-12,NA,23/09/2016,13/12/2016,81,0,1
2521,ECUR,C,C85,1,C85-1,NA,23/09/2016,12/12/2016,80,0,1
2522,ABIG,C,C85,2,C85-2,NA,23/09/2016,12/12/2016,80,1,0
2523,PLAB,C,C85,3,C85-3,NA,23/09/2016,12/12/2016,80,1,0
2524,RCAES,C,C85,4,C85-4,died,23/09/2016,NA,NA,1,0
2525,ECUR,C,C85,5,C85-5,NA,23/09/2016,12/12/2016,80,0,1
2526,ECUR,C,C85,6,C85-6,NA,23/09/2016,12/12/2016,80,0,1
2527,ABIG,C,C86,1,C86-1,NA,23/09/2016,9/12/2016,77,1,0
2528,ECUR,C,C86,2,C86-2,NA,23/09/2016,9/12/2016,77,0,1
2529,RCAES,C,C86,3,C86-3,NA,23/09/2016,9/12/2016,77,1,0
2530,ECUR,C,C86,4,C86-4,NA,23/09/2016,9/12/2016,77,0,1
2531,PLAB,C,C86,5,C86-5,NA,23/09/2016,9/12/2016,77,1,0
2532,ECUR,C,C86,6,C86-6,NA,23/09/2016,9/12/2016,77,0,1
2533,ECUR,C,C87,1,C87-1,NA,23/09/2016,13/12/2016,81,0,1
2534,ECUR,C,C87,2,C87-2,NA,23/09/2016,13/12/2016,81,0,1
2535,RCAES,C,C87,3,C87-3,NA,23/09/2016,13/12/2016,81,1,0
2536,ECUR,C,C87,4,C87-4,NA,23/09/2016,13/12/2016,81,0,1
2537,ABIG,C,C87,5,C87-5,NA,23/09/2016,13/12/2016,81,1,0
2538,PLAB,C,C87,6,C87-6,NA,23/09/2016,13/12/2016,81,1,0
2539,RCAES,C,C88,1,C88-1,NA,23/09/2016,12/12/2016,80,1,0
2540,ECUR,C,C88,2,C88-2,NA,23/09/2016,12/12/2016,80,0,1
2541,ECUR,C,C88,3,C88-3,NA,23/09/2016,12/12/2016,80,0,1
2542,ECUR,C,C88,4,C88-4,NA,23/09/2016,12/12/2016,80,0,1
2543,ECUR,C,C88,5,C88-5,NA,23/09/2016,12/12/2016,80,0,1
2544,ECUR,C,C88,6,C88-6,NA,23/09/2016,12/12/2016,80,0,1
2545,ECUR,C,C88,7,C88-7,NA,23/09/2016,12/12/2016,80,0,1
2546,ABIG,C,C88,8,C88-8,NA,23/09/2016,12/12/2016,80,1,0
2547,PLAB,C,C88,9,C88-9,died,23/09/2016,NA,NA,1,0
2548,ECUR,C,C89,1,C89-1,NA,23/09/2016,12/12/2016,80,0,1
2549,RCAES,C,C89,2,C89-2,NA,23/09/2016,12/12/2016,80,1,0
2550,ECUR,C,C89,3,C89-3,NA,23/09/2016,12/12/2016,80,0,1
2551,ECUR,C,C89,4,C89-4,NA,23/09/2016,12/12/2016,80,0,1
2552,ECUR,C,C89,5,C89-5,NA,23/09/2016,12/12/2016,80,0,1
2553,PLAB,C,C89,6,C89-6,NA,23/09/2016,12/12/2016,80,1,0
2554,ECUR,C,C89,7,C89-7,NA,23/09/2016,12/12/2016,80,0,1
2555,ECUR,C,C89,8,C89-8,NA,23/09/2016,12/12/2016,80,0,1
2556,ABIG,C,C89,9,C89-9,NA,23/09/2016,12/12/2016,80,1,0
2557,ECUR,C,C90,1,C90-1,NA,23/09/2016,9/12/2016,77,0,1
2558,ECUR,C,C90,2,C90-2,NA,23/09/2016,9/12/2016,77,0,1
2559,ECUR,C,C90,3,C90-3,NA,23/09/2016,9/12/2016,77,0,1
2560,ECUR,C,C90,4,C90-4,NA,23/09/2016,9/12/2016,77,0,1
